File hash,Reported family,Source,First Submission date,Report date,Report URL,Category
11af0da9a7c5f65bb098ed52973e814b12eba492fb3615a5fada5d4cc390928d,Trickmo,Zimperium,2024/8/24,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
8a4280d990833742707e00520fe91b7068bdbe752e5c16cde7f1758ddf7afab0,Trickmo,Zimperium,2024/11/4,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
4bdc30e872b879e2303e2f4ccbc73f0ce5335d9d3b98b165fc2b22fc8c3251e5,Trickmo,Zimperium,2024/4/24,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
493b219932c105a9e2a8dd90dbbd0bb8ffc8bab3035c7353f9beba1747ef0d4e,Trickmo,Zimperium,2022/11/24,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
a8aae68daa34dfaac611da07accca9d32d99242e3ed2b991f90d24e310b9fcff,Trickmo,Zimperium,2024/1/9,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
edbef1be12821b7bcf37476dbd06e03171926c4c85791540d1e0385cfde53e4b,Trickmo,Zimperium,2024/5/1,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
acc38e90e868a63795fe8ad44c5820b00f4b7661b5b488d5c29a8cfdc1ffe8db,Trickmo,Zimperium,2024/1/9,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
4d9ce4cf54a66f1ac6d93071ea31bd861de67820f001e5d13535fdc3cf5faf45,Trickmo,Zimperium,2024/10/21,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
2d70c9887d1c135d5b39739018742dae6423adb55a112a0a08bfcd98a98a862a,Trickmo,Zimperium,2024/4/13,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
d4d5751f6b6e28f03cad4fafd9e2755af937535f4485d7ea43cd069e97429807,Trickmo,Zimperium,2024/3/7,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
e81f26ac05a84b7178d029038851a07ac5f8e2c9867471ff96ff5d5526a24bb2,Trickmo,Zimperium,2024/3/7,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
9f69f3ae0c08df7d5d3a43a93d2089cafc5c05b65c5b87ea4aedbb2b9052adaf,Trickmo,Zimperium,2024/1/26,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
a03c968ed6f639f766cf562493a90ae7a61e909d99e098aea2abbbf607003337,Trickmo,Zimperium,2023/10/17,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
1a79fe2f64923f83d1042d2ffe86e6a77c00143bdc7b0c247e3d8753e36e699f,Trickmo,Zimperium,2024/5/15,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
f1401e63b56fc8f013b5222139f8e2d663dfc03475d6f9cb5dd1c0a65466e598,Trickmo,Zimperium,2024/3/17,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
69958851f1caa8dc141cc9a427648daf3d659dceca1990b9fcd34aa8bbb36670,Trickmo,Zimperium,2024/9/10,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
3c52c96c8c8bddb4ff2165c9f2ffdefba23532f1c2b24c03fcf8049c84d613b6,Trickmo,Zimperium,2024/4/23,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
9f81ceb2c6b512402f9d7d0998a9e210a780fd51e494170186794d69bbddb642,Trickmo,Zimperium,2024/4/17,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
59e2767c7158d60b990bcd97b0abcea00b1bdafc869e9c971179abef5e38b17f,Trickmo,Zimperium,2024/9/13,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
187c0e90c8b019e664f3919a5e6ba62e8dd5336eb38ea1b36376ba1456b91f35,Trickmo,Zimperium,2024/5/20,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
7ab74bb3fd9aa60bd46901f52431edf436de2e6513bf69abb33d4fc12749bb9f,Trickmo,Zimperium,2024/9/14,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
fc12d94573bb1a9f02ce8beec6d54c9e9da13407785a22f06c13aad510608239,Trickmo,Zimperium,2024/8/29,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
8f5aed8982908dab0d140718121373ce197ec80d3f01d13adae9d6d268c16a2b,Trickmo,Zimperium,2024/1/5,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
8e8470ed0fd881e9c7ad3db2bcb9515a9dc8fbbcf9fdf38169330514524059ef,Trickmo,Zimperium,2024/7/19,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
2deb5aec5a8cc96638d22f02c6488bf58de581d0cbdf8ae20a71f1515dbeda71,Trickmo,Zimperium,2024/4/26,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
ff687eb2cad1bc2832d5d76ac2b4e82f5be19b6673a55cf1badeef3c8a10dd57,Trickmo,Zimperium,2024/6/1,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
ebf99d6499753df9fbcc24f6ef48aef692d38cd7165b7418fef46eced7580683,Trickmo,Zimperium,2024/3/31,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
55554c599507947c5eb96264a7db9acaa65d2b42742b39b15686836d0fac2ba0,Trickmo,Zimperium,2023/11/9,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
8500f75473db4ef0d70980463b324369b9320de20c59fb760522be16ea3cf3c5,Trickmo,Zimperium,2024/9/10,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
42d25d50c5c1c137d59c7c32ec04906760f9a0b01ace4989ec7745a0634b560d,Trickmo,Zimperium,2024/5/10,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
37ac15f552aa23de08b0ab3ea6913306f1e1f9d62d93e59fb80cda7c9e5dc2f0,Trickmo,Zimperium,2024/9/14,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
e70071ccf0f45073158a2cea7beb5bd76d669f265c2112162c34b11f1e4e75c8,Trickmo,Zimperium,2024/3/7,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
43e19c7bbaf2d85c3952c4f28cb11ff3c711c3bb0d8396b2ac48a9d4efb955e8,Trickmo,Zimperium,2023/9/11,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
ad3ccf89fa7002f9af78a311f883ff35efd76c9f27df1146b216a8bb42552340,Trickmo,Zimperium,2024/9/3,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
3f95b677291032ed516aaa7c0f741ee7fb5694e228aeb6be7e6f3e2fb7e7acae,Trickmo,Zimperium,2024/4/12,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
b90923c0e5149b068faa19ef5c77128edd6c477d91e2fca6c1c9ab4d5179fc8f,Trickmo,Zimperium,2024/5/9,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
4a49fa1c16889fcebf1210e796a56001231351831bf4526fb00e6904197ab674,Trickmo,Zimperium,2025/3/21,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
32e39963f71cdb20c59382aefb19b2cfa3fb2527f15e12dedf587a8329e30f95,Trickmo,Zimperium,2024/7/4,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
9dafc07911e018c9cd57556cfedd8b84b63adb7d20822186e3793a802a3dc146,Trickmo,Zimperium,2024/5/13,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
5a8d2f40f669b4e7f5edf90c687be33f5b537d2491687df49a4339976df483fb,Trickmo,Zimperium,2024/3/19,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
74b73b9ab9da905f6011975b3bb4c5a41bb1c8700c9aa116bef74cdf3d47f112,Trickmo,Zimperium,2024/9/16,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
6bc12a021142905c3875b614d8f99e693fbed3315b18024c36d4a38060cad10a,Trickmo,Zimperium,2024/2/29,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
ddc65d96a0022ed640bdbe174582e337218fd4f7114254504952e5bb94ea1851,Trickmo,Zimperium,2024/4/10,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
b4b92db35c432ce3844c5772b60c082aa39ad2a2135490e4cc2f5dd4c2daada0,Trickmo,Zimperium,2024/1/17,2024/10/11,https://zimperium.com/blog/expanding-the-investigation-deep-dive-into-latest-trickmo-samples,Banking Trojan;RAT;Spyware;Information Stealer
7d5b6bcc9b93aedc540e76059ee27841a96acb9ea74a51545dfef18b0fcf5b57,BlankBot,Intel 471,2024/7/24,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
6fc672288e68146930b86c7a3d490f551c8d7a7e8ba3229d64a6280118095bea,BlankBot,Intel 471,2024/7/24,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
ad9044d9762453e2813be8ab96b9011efb2f42ab72a0cb26d7f98b9bd1d65965,BlankBot,Intel 471,2024/7/23,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
b4b4b195e14e9fda5a6d890ddb57f93ef81d6d9a976078354450ee45d18c89e3,BlankBot,Intel 471,2024/7/23,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
8d6ca64e4c3c19587405e19d53d0e2f4d52b77f927621d4178a3f7c2bf50c2ea,BlankBot,Intel 471,2024/7/23,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
d163cc15a39fb36391bd67f6eaada6691f0c7bc75fc80282a4a258244163e12a,BlankBot,Intel 471,2024/7/23,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
6681b0613fc6d5a3e1132f7499380eb9db52b03ab429f0c2109a641c9a2ea4d3,BlankBot,Intel 471,2024/7/23,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
11751c6aa3e5c44c92765876bc9cd46da90f466b9924b9b1993fa1c91157681d,BlankBot,Intel 471,2024/6/21,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
fc5099e5be818f8268327aaf190cd07b4b4ebb04e9d63eefa5a04ea504f93d62,BlankBot,Intel 471,2024/6/21,2024/8/1,https://intel471.com/blog/blankbot-a-new-android-banking-trojan-with-screen-recording-keylogging-and-remote-control-capabilities,Banking Trojan;RAT
df7f06c21da998a549f1eca8b9161c0cc286b32d60344c4ac51c21cf13d1f5ea,Gigabud,Zimperium,2024/6/17,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
dcec15a02c9775a31f06a2634f51d9c9ea946529dc3acad4218ed53e45157b51,Gigabud,Zimperium,2024/7/5,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
8ecd4ca7c5fc41a95ec56d5eb8df471457c07f78cb34a2888adbaf13da19e4ae,Gigabud,Zimperium,2024/8/2,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
eb1472d2d5828434ec488b05332f832ec0890bbdca859b8a8094fcf3662c844d,Gigabud,Zimperium,2024/6/17,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
673a8e5a33a8afdc38847b69b9c422e3ae56f8a4f65f2ae6a1e512e11f085da5,Gigabud,Zimperium,2024/7/5,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
35c734a5c78f08ba4ef718b80b0bd005add961588b5b28ed5d34d1a6e8c93f2c,Gigabud,Zimperium,2024/7/20,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
5240dcc7fb5c2cfc6910ef7e95192da7847bb139f666ece6847f7b9b58040429,Gigabud,Zimperium,2024/5/15,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
8b8bba07e8c9aafe2831690bb932289af0f15dbf26205c44044def688264562c,Gigabud,Zimperium,2024/6/10,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
5f35569758bb6a129bea6eacdc0fa96a6ba60d7f7a2a3ae04fec1928f00523d5,Gigabud,Zimperium,2024/7/24,2024/9/12,https://zimperium.com/blog/a-network-of-harm-gigabud-threat-and-its-associates,RAT;Banking Trojan;Information Stealer
9c0233f14d396bb1d0bb2b88843b1a8a87cb2ff0566fd99d71015659412f6352,Tria stealer,Kaspersky,2024/6/20,2025/1/30,https://securelist.com/tria-stealer-collects-sms-data-from-android-devices/115295/,Information Stealer;Trojan
63c971652d9313665df835836d1d36e602b7dbfef4ed21083f1adf8e4dceac74,Tria stealer,Kaspersky,2024/7/4,2025/1/30,https://securelist.com/tria-stealer-collects-sms-data-from-android-devices/115295/,Information Stealer;Trojan
cbb10ed2e793fa54afe32365cbff23f64623a8773d2e50bf44c2084faec4506e,Tria stealer,Kaspersky,2024/6/4,2025/1/30,https://securelist.com/tria-stealer-collects-sms-data-from-android-devices/115295/,Information Stealer;Trojan
23c8ab4a1cb858921efd7da9cbc95ada69423e64a6d931ee4a773c1431417171,Tria stealer,Kaspersky,2024/8/9,2025/1/30,https://securelist.com/tria-stealer-collects-sms-data-from-android-devices/115295/,Information Stealer;Trojan
761669942e0da89ad2c20f0a36008050db2027defb48a9fcf490eb959bc7dcdd,Tria stealer,Kaspersky,2024/8/8,2025/1/30,https://securelist.com/tria-stealer-collects-sms-data-from-android-devices/115295/,Information Stealer;Trojan
f8027bd3df43e6e0e94a13191fc9cc4a3c5e81e21789c22587852c2a718f0c51,Tria stealer,Kaspersky,2024/4/29,2025/1/30,https://securelist.com/tria-stealer-collects-sms-data-from-android-devices/115295/,Information Stealer;Trojan
fa7fb699dfdaebc562b3c5a22ba56ae3ec45d67f909262d37938335165c95a6b,Tria stealer,Kaspersky,2024/10/4,2025/1/30,https://securelist.com/tria-stealer-collects-sms-data-from-android-devices/115295/,Information Stealer;Trojan
c7721857e90a5c0f97c0b62c7fe06b19d1bde18a08e57127785687b5aa7c65da,Tria stealer,Kaspersky,2024/11/12,2025/1/30,https://securelist.com/tria-stealer-collects-sms-data-from-android-devices/115295/,Information Stealer;Trojan
153410238d01773e5c705c6d18955793bd61cb2e82c5c7656e74563bb43b3ffa,Chameleon,Zimperium,2023/4/4,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
60b0e7e09fe91aa785b85315aad3850e7f47f70a5aab7ae9ef31ad1c50477f55,Chameleon,Zimperium,2023/1/2,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
d19811bbe14108877bf28918ecf4bc7b25d095edd87f9545294e0b7677721d47,Chameleon,Zimperium,2023/1/1,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
f03890836a2879d72fe58b8671fbb9ff04aafcd9474e3bc314f9a7a63cc05f34,Chameleon,Zimperium,2022/12/28,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
149ea4f0572f4b2888ed53540b88db67cdc4acd77ede8d7a8b9bb2d02fa8d0a3,Chameleon,Zimperium,2023/1/2,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
be125a98ba01f1bd318271b5de8114da139e5f78449ab3eb69c5aa4934026aed,Chameleon,Zimperium,2023/1/2,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
fa3d959e53d163d39c62c3f3bb2351411296fc2d6d85f5d75e04ef5255d9eded,Chameleon,Zimperium,2023/1/3,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
1e2cf6e77647a424dc3f290fd663e528e03de37133ae07742e597d35bc917841,Chameleon,Zimperium,2023/1/1,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
ef0785dcdfe4fff99dc79bd89f1d1c2b207e67cb8fe6940127dd655ec202a770,Chameleon,Zimperium,2023/1/3,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
141e37754fa555e45eabe99ee7c854ab2d9f8b8ad89a73376f72c703602e3d17,Chameleon,Zimperium,2023/2/21,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
55884b3b0018b42e500c8ca427d8ae3b3174d9efca5aa57b34eb9202cb84913a,Chameleon,Zimperium,2023/2/6,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
010ff192c9e93accc92442b20747b38c3e83a8e5c0ac2a903ff1f5745a5017c3,Chameleon,Zimperium,2023/1/3,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
78dfebb00200301f0bc1e246973166cda1d2cd51df0ac50ed3f29fd412eaaa3a,Chameleon,Zimperium,2022/12/27,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
9dd56596bfabc9c717c3d6141354768dc396b2199e3f5301a2c037026b980703,Chameleon,Zimperium,2023/1/3,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
2ea484422b59a2736a84d32148486bf2a356d698d8929423e3821e832b4c2c86,Chameleon,Zimperium,2023/1/2,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
cb507f6a2406274b56150f56bb7ef7cfd88f79600768f25b4a7d5441ec987835,Chameleon,Zimperium,2023/3/23,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,Banking Trojan;Trojan Dropper
acae41055385f83eb8bd3045847a838db34c78d130945e126eb6cd072a010de7,Gigabud,Zimperium,2022/8/9,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
ed426aeb94e76c5f6af4f62ada5aa89598cd48cf1b29e5a690ae7b2d37258c2c,Gigabud,Zimperium,2021/12/18,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
7549c95c2dbfdc4f2c33fb7e4c01f0f88111f6986c8d4396c234963fceab1b86,Gigabud,Zimperium,2023/4/21,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
d41ab170d57a6aa6e94a843dce8b5b7c770e2a382240bc9d03407e1f17383b10,Gigabud,Zimperium,2023/2/14,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
80d0eaf481476e1b7a706611bd7fa33142e6376e74d22b6e7052906410b6e439,Gigabud,Zimperium,2023/2/23,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
3e84acb4f678297ffcfd9a6d1915a514cb03512c3ce106f89ddc6b22b5b841c2,Gigabud,Zimperium,2023/2/28,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
9308f2aeff2e32f808a17ebd071a55e0723e0f34975801f02bdf98258a3a39cb,Gigabud,Zimperium,2023/8/21,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
4d12b945e906720c66b3e0a3d75e563e85b5d9238eae27717925170284e0639c,Gigabud,Zimperium,2023/5/9,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
2277dfb7256df6f70a50b7b007a952e91118ba83550f5f47b84e57196585b3fb,Gigabud,Zimperium,2023/7/6,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
0bc4a2e77884dd742d31769191f664b315224db4bc07fc19d44dbb91f1084389,Gigabud,Zimperium,2023/5/25,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
84708c535955a849a1853dd228348cbd5e0175f0020c46b1202d35d1890f154a,Gigabud,Zimperium,2023/2/14,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
0b2165847c8d00b7fae877249261b0d8dec5a3e427f7991cccc5545174b065c0,Gigabud,Zimperium,2022/12/6,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
e10057dae1661c113f94f7ea2affe2cdf6b3978a52a64c64911c09fe20cf5c37,Gigabud,Zimperium,2022/10/28,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
9ca27df7938f12794bab0847434482955ca9adea714a34afd315c7a7be522611,Gigabud,Zimperium,2022/12/1,2023/12/14,https://zimperium.com/resources/zimperiums-2023-mobile-banking-heists-report-finds-29-malware-families-targeted-1800-banking-apps-across-61-countries-in-the-last-year,RAT;Banking Trojan;Information Stealer
